originregion_name,destinationregion_name,origin_name,destination_name,countryflow_2016
Africa,Africa,Kenya,Central African Republic,0
Africa,Africa,Kenya,Ivory Coast,0
Africa,Africa,Kenya,Cameroon,0
Africa,Africa,Kenya,DR Congo,0
Africa,Africa,Kenya,Algeria,0
Africa,Africa,Kenya,Egypt,0
Africa,Africa,Kenya,Eritrea,0
Africa,Africa,Kenya,Western Sahara,0
Africa,Africa,Kenya,Ethiopia,3193
Africa,Africa,Kenya,Kenya,0
Africa,Africa,Kenya,Morocco,0
Africa,Africa,Kenya,Mali,0
Africa,Africa,Kenya,Mozambique,0
Africa,Africa,Kenya,Mauritania,0
Africa,Africa,Kenya,Niger,0
Africa,Africa,Kenya,Nigeria,0
Africa,Africa,Kenya,other Africa,0
Africa,Africa,Kenya,Rwanda,0
Africa,Africa,Kenya,Sudan,0
Africa,Africa,Kenya,Somalia,0
Africa,Africa,Kenya,South Sudan,0
Africa,Africa,Kenya,Chad,0
Africa,Africa,Kenya,Tanzania,0
Africa,Africa,Kenya,Uganda,0
Africa,Africa,Kenya,South Africa,0
Africa,Africa,Kenya,Zimbabwe,0
Africa,Africa,Morocco,Burundi,0
Africa,Africa,Morocco,Burkina Faso,0
Africa,Africa,Morocco,Central African Republic,0
Africa,Africa,Morocco,Ivory Coast,0
Africa,Africa,Morocco,Cameroon,0
Africa,Africa,Morocco,DR Congo,0
Africa,Africa,Morocco,Algeria,0
Africa,Africa,Morocco,Egypt,0
Africa,Africa,Morocco,Eritrea,0
Africa,Africa,Morocco,Western Sahara,0
Africa,Africa,Morocco,Ethiopia,0
Africa,Africa,Morocco,Kenya,0
Africa,Africa,Morocco,Morocco,0
Africa,Africa,Morocco,Mali,0
Africa,Africa,Morocco,Mozambique,0
Africa,Africa,Morocco,Mauritania,0
Africa,Africa,Morocco,Niger,0
Africa,Africa,Morocco,Nigeria,0
Africa,Africa,Morocco,other Africa,0
Africa,Africa,Morocco,Rwanda,0
Africa,Africa,Morocco,Sudan,0
Africa,Africa,Morocco,Somalia,0
Africa,Africa,Morocco,South Sudan,0
Africa,Africa,Morocco,Chad,0
Africa,Africa,Morocco,Tanzania,0
Africa,Africa,Morocco,Uganda,0
Africa,Africa,Morocco,South Africa,0
Africa,Africa,Morocco,Zimbabwe,0
Africa,Africa,Mali,Burundi,0
Africa,Africa,Mali,Burkina Faso,33574
Africa,Africa,Mali,Central African Republic,0
Africa,Africa,Mali,Ivory Coast,0
Africa,Africa,Mali,Cameroon,0
Africa,Africa,Mali,DR Congo,0
Africa,Africa,Mali,Algeria,0
Africa,Africa,Mali,Egypt,0
Africa,Africa,Mali,Eritrea,0
Africa,Africa,Mali,Western Sahara,0
Africa,Africa,Mali,Ethiopia,0
Africa,Africa,Mali,Kenya,0
Africa,Africa,Mali,Morocco,0
Africa,Africa,Mali,Mali,0
Africa,Africa,Mali,Mozambique,0
Africa,Africa,Mali,Mauritania,50233
Africa,Africa,Mali,Niger,56012
Africa,Africa,Mali,Nigeria,0
Africa,Africa,Mali,other Africa,0
Africa,Africa,Mali,Rwanda,0
Africa,Africa,Mali,Sudan,0
Africa,Africa,Mali,Somalia,0
Africa,Africa,Mali,South Sudan,0
Africa,Africa,Mali,Chad,0
Africa,Africa,Mali,Tanzania,0
Africa,Africa,Mali,Uganda,0
Africa,Africa,Mali,South Africa,0
Africa,Africa,Mali,Zimbabwe,0
Africa,Africa,Mozambique,Burundi,0
Africa,Africa,Mozambique,Burkina Faso,0
Africa,Africa,Mozambique,Central African Republic,0
Africa,Africa,Mozambique,Ivory Coast,0
Africa,Africa,Mozambique,Cameroon,0
Africa,Africa,Mozambique,DR Congo,0
Africa,Africa,Mozambique,Algeria,0
Africa,Africa,Mozambique,Egypt,0
Africa,Africa,Mozambique,Eritrea,0
Africa,Africa,Mozambique,Western Sahara,0
Africa,Africa,Mozambique,Ethiopia,0
Africa,Africa,Mozambique,Kenya,0
Africa,Africa,Mozambique,Morocco,0
Africa,Africa,Mozambique,Mali,0
Africa,Africa,Mozambique,Mozambique,0
Africa,Africa,Mozambique,Mauritania,0
Africa,Africa,Mozambique,Niger,0
Africa,Africa,Mozambique,Nigeria,0
Africa,Africa,Mozambique,other Africa,0
Africa,Africa,Mozambique,Rwanda,0
Africa,Africa,Mozambique,Sudan,0
Africa,Africa,Mozambique,Somalia,0
Africa,Africa,Mozambique,South Sudan,0
Africa,Africa,Mozambique,Chad,0
Africa,Africa,Mozambique,Tanzania,0
Africa,Africa,Mozambique,Uganda,0
Africa,Africa,Mozambique,South Africa,0
Africa,Africa,Mozambique,Zimbabwe,0
Africa,Africa,Mauritania,Burundi,0
Africa,Africa,Mauritania,Burkina Faso,0
Africa,Africa,Mauritania,Central African Republic,0
Africa,Africa,Mauritania,Ivory Coast,0
Africa,Africa,Mauritania,Cameroon,0
Africa,Africa,Mauritania,DR Congo,0
Africa,Africa,Mauritania,Algeria,0
Africa,Africa,Mauritania,Egypt,0
Africa,Africa,Mauritania,Eritrea,0
Africa,Africa,Mauritania,Western Sahara,0
Africa,Africa,Mauritania,Ethiopia,0
Africa,Africa,Mauritania,Kenya,0
Africa,Africa,Mauritania,Morocco,0
Africa,Africa,Mauritania,Mali,13539
Africa,Africa,Mauritania,Mozambique,0
Africa,Africa,Mauritania,Mauritania,0
Africa,Africa,Mauritania,Niger,0
Africa,Africa,Mauritania,Nigeria,0
Africa,Africa,Mauritania,other Africa,13687
Africa,Africa,Mauritania,Rwanda,0
Africa,Africa,Mauritania,Sudan,0
Africa,Africa,Mauritania,Somalia,0
Africa,Africa,Mauritania,South Sudan,0
Africa,Africa,Mauritania,Chad,0
Africa,Africa,Mauritania,Tanzania,0
Africa,Africa,Mauritania,Uganda,0
Africa,Africa,Mauritania,South Africa,0
Africa,Africa,Mauritania,Zimbabwe,0
Africa,Africa,Niger,Burundi,0
Africa,Africa,Niger,Burkina Faso,0
Africa,Africa,Niger,Central African Republic,0
Africa,Africa,Niger,Ivory Coast,0
Africa,Africa,Niger,Cameroon,0
Africa,Africa,Niger,DR Congo,0
Africa,Africa,Niger,Algeria,0
Africa,Africa,Niger,Egypt,0
Africa,Africa,Niger,Eritrea,0
Africa,Africa,Niger,Western Sahara,0
Africa,Africa,Niger,Ethiopia,0
Africa,Africa,Niger,Kenya,0
Africa,Africa,Niger,Morocco,0
Africa,Africa,Niger,Mali,0
Africa,Africa,Niger,Mozambique,0
Africa,Africa,Niger,Mauritania,0
Africa,Africa,Niger,Niger,0
Africa,Africa,Niger,Nigeria,0
Africa,Africa,Niger,other Africa,0
Africa,Africa,Niger,Rwanda,0
Africa,Africa,Niger,Sudan,0
Africa,Africa,Niger,Somalia,0
Africa,Africa,Niger,South Sudan,0
Africa,Africa,Niger,Chad,0
Africa,Africa,Niger,Tanzania,0
Africa,Africa,Niger,Uganda,0
Africa,Africa,Niger,South Africa,0
Africa,Africa,Niger,Zimbabwe,0
Africa,Africa,Nigeria,Burundi,0
Africa,Africa,Nigeria,Burkina Faso,0
Africa,Africa,Nigeria,Central African Republic,0
Africa,Africa,Nigeria,Ivory Coast,0
Africa,Africa,Nigeria,Cameroon,71840
Africa,Africa,Nigeria,DR Congo,0
Africa,Africa,Nigeria,Algeria,0
Africa,Africa,Nigeria,Egypt,0
Africa,Africa,Nigeria,Eritrea,0
Africa,Africa,Nigeria,Western Sahara,0
Africa,Africa,Nigeria,Ethiopia,0
Africa,Africa,Nigeria,Kenya,0
Africa,Africa,Nigeria,Morocco,0
Africa,Africa,Nigeria,Mali,0
Africa,Africa,Nigeria,Mozambique,0
Africa,Africa,Nigeria,Mauritania,0
Africa,Africa,Nigeria,Niger,68321
Africa,Africa,Nigeria,Nigeria,0
Africa,Africa,Nigeria,other Africa,0
Africa,Africa,Nigeria,Rwanda,0
Africa,Africa,Nigeria,Sudan,0
Africa,Africa,Nigeria,Somalia,0
Africa,Africa,Nigeria,South Sudan,0
Africa,Africa,Nigeria,Chad,5689
Africa,Africa,Nigeria,Tanzania,0
Africa,Africa,Nigeria,Uganda,0
Africa,Africa,Nigeria,South Africa,0
Africa,Africa,Nigeria,Zimbabwe,0
Africa,Africa,other Africa,Burundi,0
Africa,Africa,other Africa,Burkina Faso,0
Africa,Africa,other Africa,Central African Republic,0
Africa,Africa,other Africa,Ivory Coast,1040
Africa,Africa,other Africa,Cameroon,0
Africa,Africa,other Africa,DR Congo,0
Africa,Africa,other Africa,Algeria,0
Africa,Africa,other Africa,Egypt,0
Africa,Africa,other Africa,Eritrea,0
Africa,Africa,other Africa,Western Sahara,0
Africa,Africa,other Africa,Ethiopia,0
Africa,Africa,other Africa,Kenya,0
Africa,Africa,other Africa,Morocco,0
Africa,Africa,other Africa,Mali,0
Africa,Africa,other Africa,Mozambique,0
Africa,Africa,other Africa,Mauritania,0
Africa,Africa,other Africa,Niger,0
Africa,Africa,other Africa,Nigeria,0
Africa,Africa,other Africa,other Africa,42066
Africa,Africa,other Africa,Rwanda,0
Africa,Africa,other Africa,Sudan,0
Africa,Africa,other Africa,Somalia,0
Africa,Africa,other Africa,South Sudan,0
Africa,Africa,other Africa,Chad,0
Africa,Africa,other Africa,Tanzania,0
Africa,Africa,other Africa,Uganda,0
Africa,Africa,other Africa,South Africa,9608
Africa,Africa,other Africa,Zimbabwe,0
Africa,Africa,Rwanda,Burundi,0
Africa,Africa,Rwanda,Burkina Faso,0
Africa,Africa,Rwanda,Central African Republic,0
Africa,Africa,Rwanda,Ivory Coast,0
Africa,Africa,Rwanda,Cameroon,0
Africa,Africa,Rwanda,DR Congo,245052
Africa,Africa,Rwanda,Algeria,0
Africa,Africa,Rwanda,Egypt,0
Africa,Africa,Rwanda,Eritrea,0
Africa,Africa,Rwanda,Western Sahara,0
Africa,Africa,Rwanda,Ethiopia,0
Africa,Africa,Rwanda,Kenya,0
Africa,Africa,Rwanda,Morocco,0
Africa,Africa,Rwanda,Mali,0
Africa,Africa,Rwanda,Mozambique,0
Africa,Africa,Rwanda,Mauritania,0
Africa,Africa,Rwanda,Niger,0
Africa,Africa,Rwanda,Nigeria,0
Africa,Africa,Rwanda,other Africa,12213
Africa,Africa,Rwanda,Rwanda,0
Africa,Africa,Rwanda,Sudan,0
Africa,Africa,Rwanda,Somalia,0
Africa,Africa,Rwanda,South Sudan,0
Africa,Africa,Rwanda,Chad,0
Africa,Africa,Rwanda,Tanzania,0
Africa,Africa,Rwanda,Uganda,14714
Africa,Africa,Rwanda,South Africa,1881
Africa,Africa,Rwanda,Zimbabwe,0
Africa,Africa,Sudan,Burundi,0
Africa,Africa,Sudan,Burkina Faso,0
Africa,Africa,Sudan,Central African Republic,1987
Africa,Africa,Sudan,Ivory Coast,0
Africa,Africa,Sudan,Cameroon,0
Africa,Africa,Sudan,DR Congo,0
Africa,Africa,Sudan,Algeria,0
Africa,Africa,Sudan,Egypt,11296
Africa,Africa,Sudan,Eritrea,0
Africa,Africa,Sudan,Western Sahara,0
Africa,Africa,Sudan,Ethiopia,37785
Africa,Africa,Sudan,Kenya,3419
Africa,Africa,Sudan,Morocco,0
Africa,Africa,Sudan,Mali,0
Africa,Africa,Sudan,Mozambique,0
Africa,Africa,Sudan,Mauritania,0
Africa,Africa,Sudan,Niger,0
Africa,Africa,Sudan,Nigeria,0
Africa,Africa,Sudan,other Africa,0
Africa,Africa,Sudan,Rwanda,0
Africa,Africa,Sudan,Sudan,0
Africa,Africa,Sudan,Somalia,0
Africa,Africa,Sudan,South Sudan,241002
Africa,Africa,Sudan,Chad,299750
Africa,Africa,Sudan,Tanzania,0
Africa,Africa,Sudan,Uganda,1992
Africa,Africa,Sudan,South Africa,0
Africa,Africa,Sudan,Zimbabwe,0
Africa,Africa,Somalia,Burundi,0
Africa,Africa,Somalia,Burkina Faso,0
Africa,Africa,Somalia,Central African Republic,0
Africa,Africa,Somalia,Ivory Coast,0
Africa,Africa,Somalia,Cameroon,0
Africa,Africa,Somalia,DR Congo,0
Africa,Africa,Somalia,Algeria,0
Africa,Africa,Somalia,Egypt,4491
Africa,Africa,Somalia,Eritrea,2485
Africa,Africa,Somalia,Western Sahara,0
Africa,Africa,Somalia,Ethiopia,256669
Africa,Africa,Somalia,Kenya,417920
Africa,Africa,Somalia,Morocco,0
Africa,Africa,Somalia,Mali,0
Africa,Africa,Somalia,Mozambique,0
Africa,Africa,Somalia,Mauritania,0
Africa,Africa,Somalia,Niger,0
Africa,Africa,Somalia,Nigeria,0
Africa,Africa,Somalia,other Africa,14726
Africa,Africa,Somalia,Rwanda,0
Africa,Africa,Somalia,Sudan,0
Africa,Africa,Somalia,Somalia,0
Africa,Africa,Somalia,South Sudan,0
Africa,Africa,Somalia,Chad,0
Africa,Africa,Somalia,Tanzania,0
Africa,Africa,Somalia,Uganda,27720
Africa,Africa,Somalia,South Africa,41458
Africa,Africa,Somalia,Zimbabwe,0
Africa,Africa,South Sudan,Burundi,0
Africa,Africa,South Sudan,Burkina Faso,0
Africa,Africa,South Sudan,Central African Republic,0
Africa,Africa,South Sudan,Ivory Coast,0
Africa,Africa,South Sudan,Cameroon,0
Africa,Africa,South Sudan,DR Congo,5597
Africa,Africa,South Sudan,Algeria,0
Africa,Africa,South Sudan,Egypt,1686
Africa,Africa,South Sudan,Eritrea,0
Africa,Africa,South Sudan,Western Sahara,0
Africa,Africa,South Sudan,Ethiopia,281508
Africa,Africa,South Sudan,Kenya,95671
Africa,Africa,South Sudan,Morocco,0
Africa,Africa,South Sudan,Mali,0
Africa,Africa,South Sudan,Mozambique,0
Africa,Africa,South Sudan,Mauritania,0
Africa,Africa,South Sudan,Niger,0
Africa,Africa,South Sudan,Nigeria,0
Africa,Africa,South Sudan,other Africa,0
Africa,Africa,South Sudan,Rwanda,0
Africa,Africa,South Sudan,Sudan,194404
Africa,Africa,South Sudan,Somalia,0
Africa,Africa,South Sudan,South Sudan,0
Africa,Africa,South Sudan,Chad,0
Africa,Africa,South Sudan,Tanzania,0
Africa,Africa,South Sudan,Uganda,199359
Africa,Africa,South Sudan,South Africa,0
Africa,Africa,South Sudan,Zimbabwe,0
Africa,Africa,Chad,Burundi,0
Africa,Africa,Chad,Burkina Faso,0
Africa,Africa,Chad,Central African Republic,0
Africa,Africa,Chad,Ivory Coast,0
Africa,Africa,Chad,Cameroon,1798
Africa,Africa,Chad,DR Congo,0
Africa,Africa,Chad,Algeria,0
Africa,Africa,Chad,Egypt,0
Africa,Africa,Chad,Eritrea,0
Africa,Africa,Chad,Western Sahara,0
Africa,Africa,Chad,Ethiopia,0
Africa,Africa,Chad,Kenya,0
Africa,Africa,Chad,Morocco,0
Africa,Africa,Chad,Mali,0
Africa,Africa,Chad,Mozambique,0
Africa,Africa,Chad,Mauritania,0
Africa,Africa,Chad,Niger,0
Africa,Africa,Chad,Nigeria,0
Africa,Africa,Chad,other Africa,0
Africa,Africa,Chad,Rwanda,0
Africa,Africa,Chad,Sudan,8894
Africa,Africa,Chad,Somalia,0
Africa,Africa,Chad,South Sudan,0
Africa,Africa,Chad,Chad,0
Africa,Africa,Chad,Tanzania,0
Africa,Africa,Chad,Uganda,0
Africa,Africa,Chad,South Africa,0
Africa,Africa,Chad,Zimbabwe,0
Africa,Africa,Tanzania,Burundi,0
Africa,Africa,Tanzania,Burkina Faso,0
Africa,Africa,Tanzania,Central African Republic,0
Africa,Africa,Tanzania,Ivory Coast,0
Africa,Africa,Tanzania,Cameroon,0
Africa,Africa,Tanzania,DR Congo,0
Africa,Africa,Tanzania,Algeria,0
Africa,Africa,Tanzania,Egypt,0
Africa,Africa,Tanzania,Eritrea,0
Africa,Africa,Tanzania,Western Sahara,0
Africa,Africa,Tanzania,Ethiopia,0
Africa,Africa,Tanzania,Kenya,0
Africa,Africa,Tanzania,Morocco,0
Africa,Africa,Tanzania,Mali,0
Africa,Africa,Tanzania,Mozambique,0
Africa,Africa,Tanzania,Mauritania,0
Africa,Africa,Tanzania,Niger,0
Africa,Africa,Tanzania,Nigeria,0
Africa,Africa,Tanzania,other Africa,0
Africa,Africa,Tanzania,Rwanda,0
Africa,Africa,Tanzania,Sudan,0
Africa,Africa,Tanzania,Somalia,0
Africa,Africa,Tanzania,South Sudan,0
Africa,Africa,Tanzania,Chad,0
Africa,Africa,Tanzania,Tanzania,0
Africa,Africa,Tanzania,Uganda,0
Africa,Africa,Tanzania,South Africa,0
Africa,Africa,Tanzania,Zimbabwe,0
Africa,Africa,Uganda,Burundi,0
Africa,Africa,Uganda,Burkina Faso,0
Africa,Africa,Uganda,Central African Republic,0
Africa,Africa,Uganda,Ivory Coast,0
Africa,Africa,Uganda,Cameroon,0
Africa,Africa,Uganda,DR Congo,0
Africa,Africa,Uganda,Algeria,0
Africa,Africa,Uganda,Egypt,0
Africa,Africa,Uganda,Eritrea,0
Africa,Africa,Uganda,Western Sahara,0
Africa,Africa,Uganda,Ethiopia,0
Africa,Africa,Uganda,Kenya,0
Africa,Africa,Uganda,Morocco,0
Africa,Africa,Uganda,Mali,0
Africa,Africa,Uganda,Mozambique,0
Africa,Africa,Uganda,Mauritania,0
Africa,Africa,Uganda,Niger,0
Africa,Africa,Uganda,Nigeria,0
Africa,Africa,Uganda,other Africa,0
Africa,Africa,Uganda,Rwanda,0
Africa,Africa,Uganda,Sudan,0
Africa,Africa,Uganda,Somalia,0
Africa,Africa,Uganda,South Sudan,0
Africa,Africa,Uganda,Chad,0
Africa,Africa,Uganda,Tanzania,0
Africa,Africa,Uganda,Uganda,0
Africa,Africa,Uganda,South Africa,0
Africa,Africa,Uganda,Zimbabwe,0
Africa,Africa,South Africa,Burundi,0
Africa,Africa,South Africa,Burkina Faso,0
Africa,Africa,South Africa,Central African Republic,0
Africa,Africa,South Africa,Ivory Coast,0
Africa,Africa,South Africa,Cameroon,0
Africa,Africa,South Africa,DR Congo,0
Africa,Africa,South Africa,Algeria,0
Africa,Africa,South Africa,Egypt,0
Africa,Africa,South Africa,Eritrea,0
Africa,Africa,South Africa,Western Sahara,0
Africa,Africa,South Africa,Ethiopia,0
Africa,Africa,South Africa,Kenya,0
Africa,Africa,South Africa,Morocco,0
Africa,Africa,South Africa,Mali,0
Africa,Africa,South Africa,Mozambique,0
Africa,Africa,South Africa,Mauritania,0
Africa,Africa,South Africa,Niger,0
Africa,Africa,South Africa,Nigeria,0
Africa,Africa,South Africa,other Africa,0
Africa,Africa,South Africa,Rwanda,0
Africa,Africa,South Africa,Sudan,0
Africa,Africa,South Africa,Somalia,0
Africa,Africa,South Africa,South Sudan,0
Africa,Africa,South Africa,Chad,0
Africa,Africa,South Africa,Tanzania,0
Africa,Africa,South Africa,Uganda,0
Africa,Africa,South Africa,South Africa,0
Africa,Africa,South Africa,Zimbabwe,0
Africa,Africa,Zimbabwe,Burundi,0
Africa,Africa,Zimbabwe,Burkina Faso,0
Africa,Africa,Zimbabwe,Central African Republic,0
Africa,Africa,Zimbabwe,Ivory Coast,0
Africa,Africa,Zimbabwe,Cameroon,0
Africa,Africa,Zimbabwe,DR Congo,0
Africa,Africa,Zimbabwe,Algeria,0
Africa,Africa,Zimbabwe,Egypt,0
Africa,Africa,Zimbabwe,Eritrea,0
Africa,Africa,Zimbabwe,Western Sahara,0
Africa,Africa,Zimbabwe,Ethiopia,0
Africa,Africa,Zimbabwe,Kenya,0
Africa,Africa,Zimbabwe,Morocco,0
Africa,Africa,Zimbabwe,Mali,0
Africa,Africa,Zimbabwe,Mozambique,0
Africa,Africa,Zimbabwe,Mauritania,0
Africa,Africa,Zimbabwe,Niger,0
Africa,Africa,Zimbabwe,Nigeria,0
Africa,Africa,Zimbabwe,other Africa,0
Africa,Africa,Zimbabwe,Rwanda,0
Africa,Africa,Zimbabwe,Sudan,0
Africa,Africa,Zimbabwe,Somalia,0
Africa,Africa,Zimbabwe,South Sudan,0
Africa,Africa,Zimbabwe,Chad,0
Africa,Africa,Zimbabwe,Tanzania,0
Africa,Africa,Zimbabwe,Uganda,0
Africa,Africa,Zimbabwe,South Africa,6358
Africa,Africa,Zimbabwe,Zimbabwe,0
Africa,Europe,Burundi,Albania,0
Africa,Europe,Burundi,Austria,0
Africa,Europe,Burundi,Belgium,0
Africa,Europe,Burundi,Bulgaria,0
Africa,Europe,Burundi,Bosnia Herzegovina,0
Africa,Europe,Burundi,Switzerland,0
Africa,Europe,Burundi,Czech Republic,0
Africa,Europe,Burundi,Germany,0
Africa,Europe,Burundi,Denmark,0
Africa,Europe,Burundi,Spain,0
Africa,Europe,Burundi,Finland,0
Africa,Europe,Burundi,France,0
Africa,Europe,Burundi,United Kingdom,0
Africa,Europe,Burundi,Greece,0
Africa,Europe,Burundi,Croatia,0
Africa,Europe,Burundi,Hungary,0
Africa,Europe,Burundi,other Europe,0
Africa,Europe,Burundi,Italy,0
Africa,Europe,Burundi,Macedonia,0
Africa,Europe,Burundi,Malta,0
Africa,Europe,Burundi,Montenegro,0
Africa,Europe,Burundi,Netherlands,0
Africa,Europe,Burundi,Norway,0
Africa,Europe,Burundi,other Europe,0
Africa,Europe,Burundi,Poland,0
Africa,Europe,Burundi,Portugal,0
Africa,Europe,Burundi,Romania,0
Africa,Europe,Burundi,Serbia,0
Africa,Europe,Burundi,Slovakia,0
Africa,Europe,Burundi,Slovenia,0
Africa,Europe,Burundi,Sweden,0
Africa,Europe,Burkina Faso,Albania,0
Africa,Europe,Burkina Faso,Austria,0
Africa,Europe,Burkina Faso,Belgium,0
Africa,Europe,Burkina Faso,Bulgaria,0
Africa,Europe,Burkina Faso,Bosnia Herzegovina,0
Africa,Europe,Burkina Faso,Switzerland,0
Africa,Europe,Burkina Faso,Czech Republic,0
Africa,Europe,Burkina Faso,Germany,0
Africa,Europe,Burkina Faso,Denmark,0
Africa,Europe,Burkina Faso,Spain,0
Africa,Europe,Burkina Faso,Finland,0
Africa,Europe,Burkina Faso,France,0
Africa,Europe,Burkina Faso,United Kingdom,0
Africa,Europe,Burkina Faso,Greece,0
Africa,Europe,Burkina Faso,Croatia,0
Africa,Europe,Burkina Faso,Hungary,0
Africa,Europe,Burkina Faso,other Europe,0
Africa,Europe,Burkina Faso,Italy,0
Africa,Europe,Burkina Faso,Macedonia,0
Africa,Europe,Burkina Faso,Malta,0
Africa,Europe,Burkina Faso,Montenegro,0
Africa,Europe,Burkina Faso,Netherlands,0
Africa,Europe,Burkina Faso,Norway,0
Africa,Europe,Burkina Faso,other Europe,0
Africa,Europe,Burkina Faso,Poland,0
Africa,Europe,Burkina Faso,Portugal,0
Africa,Europe,Burkina Faso,Romania,0
Africa,Europe,Burkina Faso,Serbia,0
Africa,Europe,Burkina Faso,Slovakia,0
Africa,Europe,Burkina Faso,Slovenia,0
Africa,Europe,Burkina Faso,Sweden,0
Africa,Europe,Central African Republic,Albania,0
Africa,Europe,Central African Republic,Austria,0
Africa,Europe,Central African Republic,Belgium,0
Africa,Europe,Central African Republic,Bulgaria,0
Africa,Europe,Central African Republic,Bosnia Herzegovina,0
Africa,Europe,Central African Republic,Switzerland,0
Africa,Europe,Central African Republic,Czech Republic,0
Africa,Europe,Central African Republic,Germany,0
Africa,Europe,Central African Republic,Denmark,0
Africa,Europe,Central African Republic,Spain,0
Africa,Europe,Central African Republic,Finland,0
Africa,Europe,Central African Republic,France,1607
Africa,Europe,Central African Republic,United Kingdom,0
Africa,Europe,Central African Republic,Greece,0
Africa,Europe,Central African Republic,Croatia,0
Africa,Europe,Central African Republic,Hungary,0
Africa,Europe,Central African Republic,other Europe,0
Africa,Europe,Central African Republic,Italy,0
Africa,Europe,Central African Republic,Macedonia,0
Africa,Europe,Central African Republic,Malta,0
Africa,Europe,Central African Republic,Montenegro,0
Africa,Europe,Central African Republic,Netherlands,0
Africa,Europe,Central African Republic,Norway,0
Africa,Europe,Central African Republic,other Europe,0
Africa,Europe,Central African Republic,Poland,0
Africa,Europe,Central African Republic,Portugal,0
Africa,Europe,Central African Republic,Romania,0
Africa,Europe,Central African Republic,Serbia,0
Africa,Europe,Central African Republic,Slovakia,0
Africa,Europe,Central African Republic,Slovenia,0
Africa,Europe,Central African Republic,Sweden,0
Africa,Europe,Ivory Coast,Albania,0
Africa,Europe,Ivory Coast,Austria,0
Africa,Europe,Ivory Coast,Belgium,0
Africa,Europe,Ivory Coast,Bulgaria,0
Africa,Europe,Ivory Coast,Bosnia Herzegovina,0
Africa,Europe,Ivory Coast,Switzerland,0
Africa,Europe,Ivory Coast,Czech Republic,0
Africa,Europe,Ivory Coast,Germany,0
Africa,Europe,Ivory Coast,Denmark,0
Africa,Europe,Ivory Coast,Spain,0
Africa,Europe,Ivory Coast,Finland,0
Africa,Europe,Ivory Coast,France,2654
Africa,Europe,Ivory Coast,United Kingdom,0
Africa,Europe,Ivory Coast,Greece,0
Africa,Europe,Ivory Coast,Croatia,0
Africa,Europe,Ivory Coast,Hungary,0
Africa,Europe,Ivory Coast,other Europe,0
Africa,Europe,Ivory Coast,Italy,5079
Africa,Europe,Ivory Coast,Macedonia,0
Africa,Europe,Ivory Coast,Malta,0
Africa,Europe,Ivory Coast,Montenegro,0
